Date,Time,Feed Volume (L),Flush Volume (L),Reject Conductivity (mS/cm),Permeate Conductivity (uS/cm),Feed Conductivity (mS/cm),Reject Flow (L/min),Feed Flow (L/min),Reject Turbidity (NTU),Feed Pressure (psi),Reject Pressure (psi),Permeate Flow (L/min),Feed Temperature (C),Flux (LMH),TDS (mg/L),Specific Energy (kWh/m^3),Feed Pump Power Draw (kW),Recirculation Pump Power Draw (kW),Runtime (hr),Feed Pump Set Flux (LMH),Feed Pump Power (%),Recirculation Pump Set Flow (L/min),Recirculation Pump Power (%),Feed Pump PID State,Recirculation Pump PID State,Drain Valve Position,Exp_type,Exp_state,JHP_PID,QCP_PID,TMP_Critical,Conductivity_Critical,PWR1_HP,A_PWR_HP,W_PWR_HP,PWR1_CP,A_PWR_CP,W_PWR_CP,J0_HP,J1_HP,A_JHP,W_JHP,Q0_CP,Q1_CP,A_QCP,W_QCP,Max Cycle No.,Set Initialization Time (s),Set CC Reject Flowrate (L/min),Set PF Feed Flowrate (L/min),Set CC Flux (LMH),Set PF Flux [%CC] (%),Set High Rej. Turb. (NTU),Set High Rej. Cond. (mS/cm),Set Low Rej. Cond. (mS/cm),Set FP Switch Power (%),Set CC BPV Open (%),Set Rej. Cond. High Limit (mS/cm),Set Rej. Cond. Low Limit (mS/cm),Cond. Critical Override,STATE
8/12/2021,11:29:14 PM,663.212181,91.902830,9.240926,246.073006,12.465350,49.809091,2.057860,32.562321,218.724272,0.000000,2.201661,21.239560,18.347175,123.036503,10.990509,0.778687,0.673155,4.256254,17.860000,63.743011,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:14 PM,663.068707,91.927273,9.236864,246.186437,12.465350,49.792861,2.057397,32.457706,218.606824,0.000000,2.177655,21.226615,18.147126,123.093218,11.162601,0.778041,0.680457,4.256388,17.860000,63.732394,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:14 PM,662.239886,91.613592,9.236384,246.690427,12.482040,48.763707,2.052858,32.500783,218.560701,0.000000,2.107368,21.222300,17.561398,123.345213,11.534782,0.779253,0.679229,4.256455,17.860000,63.732585,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:15 PM,663.186430,91.739879,9.230317,247.097949,12.482040,49.176297,2.077544,32.568475,218.885315,0.000000,2.082956,21.226615,17.357967,123.548975,11.652905,0.778283,0.678066,4.256528,17.860000,63.754166,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:15 PM,663.179414,92.212437,9.228563,247.335901,12.469522,49.176297,2.073452,32.574629,219.464417,0.000000,2.116807,21.235245,17.640061,123.667950,11.458798,0.778526,0.676838,4.256663,17.860000,63.764463,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:15 PM,663.875412,92.200215,9.224265,247.644648,12.465350,49.467130,2.081501,32.636167,218.940948,0.000000,2.153953,21.235245,17.949605,123.822324,11.284312,0.778606,0.679746,4.256734,17.860000,63.766290,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:16 PM,664.039253,91.915051,9.226303,247.169164,12.436141,49.612318,2.072547,32.525398,219.956674,0.000000,2.192541,21.222300,18.271178,123.584582,11.084235,0.778929,0.679229,4.256806,17.860000,63.752283,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:16 PM,664.027527,92.126888,9.226303,247.837162,12.444486,49.736889,2.073422,32.445398,219.224835,0.000000,2.172772,21.222300,18.106436,123.918581,11.202432,0.777314,0.683106,4.256945,17.860000,63.734168,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:17 PM,664.058067,91.764322,9.226303,247.631819,12.427796,49.682561,2.077250,32.451552,219.196684,0.000000,2.168186,21.243875,18.068216,123.815910,11.207876,0.778687,0.679358,4.257083,17.860000,63.721591,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:17 PM,664.118510,91.882461,9.222931,247.691687,12.415278,49.690198,2.077961,32.550013,219.208410,0.000000,2.168847,21.248189,18.073722,123.845844,11.101057,0.777314,0.667275,4.257223,17.860000,63.709800,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:18 PM,663.600523,91.723584,9.229728,248.106244,12.440314,50.501876,2.065982,32.611552,218.736079,0.000000,2.166378,21.239560,18.053151,124.053122,11.194486,0.777799,0.677291,4.257361,17.860000,63.698522,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:18 PM,663.480606,91.295838,9.232794,247.290092,12.440314,50.190142,2.089202,32.568475,219.994981,0.000000,2.168986,21.243875,18.074882,123.645046,11.262578,0.778849,0.686854,4.257500,17.860000,63.687345,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:19 PM,662.988682,91.963937,9.235106,247.296369,12.452832,50.041769,2.081657,32.519244,219.906947,0.000000,2.179818,21.248189,18.165148,123.648184,11.072728,0.778849,0.669343,4.257637,17.860000,63.679917,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:19 PM,662.915389,91.356944,9.229147,247.045961,12.461177,49.872768,2.089560,32.482321,220.321917,0.000000,2.164764,21.226615,18.039700,123.522981,11.144256,0.778526,0.668955,4.257707,17.860000,63.666427,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:20 PM,662.735516,91.723584,9.230844,247.187296,12.473695,49.701104,2.074546,32.537706,220.177675,0.000000,2.181521,21.226615,18.179341,123.593648,11.151460,0.779495,0.680134,4.257847,17.860000,63.652531,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:20 PM,662.706048,91.951715,9.225341,247.531104,12.473695,49.409857,2.085844,32.562321,219.585812,0.000000,2.164305,21.239560,18.035871,123.765552,11.211431,0.778929,0.676968,4.257987,17.860000,63.638396,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:21 PM,662.706048,91.629887,9.231443,247.878053,12.448659,49.673154,2.069381,32.525398,219.247694,0.000000,2.188920,21.252504,18.240996,123.939027,11.085232,0.777233,0.678648,4.258130,17.860000,63.623692,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:21 PM,662.706048,91.796912,9.230005,248.160290,12.448659,49.451803,2.074625,32.550013,219.034245,0.000000,2.138390,21.239560,17.819919,124.080145,11.419188,0.778849,0.686272,4.258261,17.860000,63.618955,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:21 PM,662.706048,91.902830,9.232899,247.453346,12.448659,49.479577,2.086394,32.599244,218.819019,0.000000,2.114988,21.222300,17.624903,123.726673,11.532682,0.778122,0.685367,4.258331,17.860000,63.623106,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:22 PM,662.854717,91.988379,9.229947,247.776072,12.448659,49.424534,2.080958,32.470013,219.962644,0.000000,2.075141,21.222300,17.292842,123.888036,11.749205,0.777960,0.684915,4.258406,17.860000,63.645360,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:22 PM,663.307860,91.927273,9.233405,249.257442,12.452832,49.769824,2.058808,32.543859,219.324431,0.000000,2.121660,21.252504,17.680504,124.628721,11.504916,0.777718,0.686854,4.258546,17.860000,63.665587,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:23 PM,663.078250,91.906904,9.229823,248.307471,12.457004,50.065279,2.073059,32.550013,219.650723,0.000000,2.139008,21.239560,17.825066,124.153736,11.427092,0.779253,0.687306,4.258680,17.860000,63.671430,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:23 PM,663.207525,91.776543,9.226787,248.637866,12.473695,50.324510,2.065521,32.617705,218.966767,0.000000,2.200946,21.217985,18.341215,124.318933,11.093162,0.776910,0.688017,4.258817,17.860000,63.658864,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:24 PM,663.095326,92.269470,9.220399,247.001063,12.465350,51.360206,2.067142,32.568475,218.951668,0.000000,2.202113,21.252504,18.350941,123.500532,11.098164,0.777960,0.688404,4.258957,17.860000,63.631643,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:24 PM,663.072525,91.858019,9.223524,247.240112,12.473695,51.191684,2.058774,32.599244,219.070308,0.000000,2.148559,21.235245,17.904661,123.620056,11.361883,0.777072,0.687629,4.259096,17.860000,63.617081,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:24 PM,662.862557,91.638035,9.223503,247.070001,12.477868,50.900252,2.059013,32.550013,219.617940,0.000000,2.104094,21.261134,17.534117,123.535001,11.586892,0.778203,0.684592,4.259232,17.860000,63.621142,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:25 PM,662.611341,91.739879,9.229225,247.611167,12.482040,50.232316,2.066840,32.482321,220.193619,0.000000,2.113953,21.248189,17.616276,123.805584,11.516169,0.778283,0.682395,4.259305,17.860000,63.637025,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:25 PM,662.590795,91.947642,9.229173,247.520256,12.482040,50.057727,2.058051,32.482321,220.388662,0.000000,2.137096,21.235245,17.809134,123.760128,11.353540,0.777879,0.677937,4.259444,17.860000,63.640912,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:25 PM,662.333239,91.466936,9.234567,247.462847,12.482040,49.944069,2.057978,32.611552,219.478743,0.000000,2.151844,21.226615,17.932036,123.731423,11.306503,0.777718,0.682072,4.259510,17.860000,63.640613,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:26 PM,662.384874,91.870240,9.234473,247.746212,12.477868,49.811704,2.057547,32.599244,218.952792,0.000000,2.162727,21.230930,18.022728,123.873106,11.237284,0.776829,0.681361,4.259580,17.860000,63.637062,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:26 PM,662.358998,91.715436,9.233783,247.651368,12.469522,49.906182,2.055976,32.494629,218.931236,0.000000,2.164737,21.243875,18.039477,123.825684,11.219886,0.777799,0.679488,4.259655,17.860000,63.627689,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:27 PM,662.321121,91.772469,9.233985,247.648266,12.486213,49.893667,2.054970,32.543859,218.879167,0.000000,2.166962,21.239560,18.058014,123.824133,11.219425,0.778203,0.680521,4.259796,17.860000,63.617034,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:27 PM,662.987920,91.988379,9.237176,253.785441,12.473695,49.469388,2.036385,32.574629,218.734399,0.000000,2.174888,21.230930,18.124071,126.892720,11.183733,0.776749,0.682654,4.259932,17.860000,63.604401,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:28 PM,662.989915,91.780617,9.237439,254.057891,12.473695,49.449531,2.034558,32.476167,218.684921,0.000000,2.177343,21.239560,18.144527,127.028946,11.155421,0.777476,0.679875,4.260069,17.860000,63.589527,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:28 PM,663.778347,91.564707,9.240205,258.604750,12.473695,49.208046,2.027057,32.642321,217.771845,0.000000,2.183786,21.226615,18.198217,129.302375,11.051498,0.778445,0.669602,4.260206,17.860000,63.571846,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:29 PM,663.318433,91.894682,9.234851,258.604750,12.494558,49.320325,2.028721,32.494629,218.388599,0.000000,2.150885,21.230930,17.924044,129.302375,11.294647,0.775537,0.682072,4.260348,17.860000,63.560773,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:29 PM,663.308275,91.792838,9.239342,258.604750,12.477868,50.310505,2.065019,32.611552,219.016261,0.000000,2.139700,21.248189,17.830832,129.302375,11.338214,0.776587,0.679035,4.260486,17.860000,63.559812,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:29 PM,663.414701,91.654330,9.237576,259.357375,12.490385,50.538779,2.072720,32.451552,219.707173,0.000000,2.136040,21.261134,17.800332,129.678687,11.362557,0.776506,0.679746,4.260624,17.860000,63.561096,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:30 PM,662.635184,91.715436,9.236979,258.682087,12.486213,51.000059,2.067701,32.482321,220.509232,0.000000,2.168680,21.265449,18.072332,129.341044,11.222951,0.777233,0.683106,4.260696,17.860000,63.556904,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:30 PM,663.105584,91.878387,9.228609,259.733687,12.507076,51.083417,2.044416,32.531552,220.712104,0.000000,2.211240,21.248189,18.427000,129.866843,11.024474,0.777233,0.685432,4.260833,17.860000,63.546499,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
8/12/2021,11:29:31 PM,662.828083,91.870240,9.228408,258.512200,12.519594,51.178672,2.051693,32.531552,221.344411,0.000000,2.211240,21.256819,18.427000,129.256100,10.999149,0.776910,0.682395,4.260901,17.860000,63.514306,49.940000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.860000,0.000000,0.000000,0.000000,49.940000,0.000000,0.000000,0.000000,0.000000,30.000000,49.940000,2.700000,17.860000,2.679000,200.000000,15.000000,3.500000,65.000000,20.000000,26.000000,5.000000,LOW LIMIT,Experiment
